id,created_at,text
1028285207395196928,2018-08-11 14:21:12,@clararosamariaa Thanks for your support! Turn your RT into a donation now: https://t.co/odlF7VA9mk
1028285052717649920,2018-08-11 14:20:35,@heloisamel_c Thanks for your support! Turn your RT into a donation now: https://t.co/jqv6MIHQcs
1028284867228852224,2018-08-11 14:19:51,@syductively__ Thanks for your support! Turn your RT into a donation now: https://t.co/AXhneKbBXb
1028284588718604289,2018-08-11 14:18:45,@daisyrock666 Thanks for your support! Turn your RT into a donation now: https://t.co/GfRy1moz0P
1028284262347231232,2018-08-11 14:17:27,@_Hailey_Hailes Thanks for your support! Turn your RT into a donation now: https://t.co/iJn4ZlwPtd
1028284002472325120,2018-08-11 14:16:25,@howtobuyawig Thanks for your support! Turn your RT into a donation now: https://t.co/0lJfjkfRnA
1028283204623462400,2018-08-11 14:13:15,@katymols Thanks for your support! Turn your RT into a donation now: https://t.co/ZlRksG4a9w
1028283103112876032,2018-08-11 14:12:51,@nmann62 Thanks for your support! Turn your RT into a donation now: https://t.co/tuZB7KiG1o
1028283045726498816,2018-08-11 14:12:37,@pfeifer_austin Thanks for your support! Turn your RT into a donation now: https://t.co/7sLjSGdvKe
1028282716502994944,2018-08-11 14:11:18,@liz_moodi_ Thanks for your support! Turn your RT into a donation now: https://t.co/vPbDR2SM85
1028282195431944194,2018-08-11 14:09:14,@Bamboomm Thanks for your support! Turn your RT into a donation now: https://t.co/68PoTWTk2F
1028280982321868805,2018-08-11 14:04:25,@_emilysgrace_ Thanks for your support! Turn your RT into a donation now: https://t.co/jDlwstPh11
1028280057179979777,2018-08-11 14:00:44,@ughh_damon Thanks for your support! Turn your RT into a donation now: https://t.co/LtMHJiSjM9
1028279567012659200,2018-08-11 13:58:47,@eringofinnegan Thanks for your support! Turn your RT into a donation now: https://t.co/HPqniWfVYJ
1028278897018695680,2018-08-11 13:56:08,@cecilskhoshekh Thanks for your support! Turn your RT into a donation now: https://t.co/XpFWNQChGO
1028278743545012229,2018-08-11 13:55:31,@HannaHuston Thanks for your support! Turn your RT into a donation now: https://t.co/5JLoECLFsP
1028277939907964928,2018-08-11 13:52:20,@MeghanTarpey Thanks for your support! Turn your RT into a donation now: https://t.co/jvEganj5n5
1028277094491414531,2018-08-11 13:48:58,@Rebecca_Rose87 Thanks for your support! Turn your RT into a donation now: https://t.co/n2hqBkkeCp
1028277035787907072,2018-08-11 13:48:44,@ilaninglis Thanks for your support! Turn your RT into a donation now: https://t.co/YTKVvYPOeF
1028277004959772672,2018-08-11 13:48:37,@itspatch Thanks for your support! Turn your RT into a donation now: https://t.co/AGkBfRetqx
1028277000887132160,2018-08-11 13:48:36,@JuliaMaddalene Thanks for your support! Turn your RT into a donation now: https://t.co/O3gA8aIVov
1028276536904830977,2018-08-11 13:46:45,@sugarbombstim Thanks for your support! Turn your RT into a donation now: https://t.co/9DTsVj48yM
1028276478037741570,2018-08-11 13:46:31,@AnnaMarkley13 Thanks for your support! Turn your RT into a donation now: https://t.co/FEjYxcBZe9
1028274999486951425,2018-08-11 13:40:38,@njovanovich Thanks for your support! Turn your RT into a donation now: https://t.co/xWpHqBPAwL
1028273972708667393,2018-08-11 13:36:34,@alphabeteu Thanks for your support! Turn your RT into a donation now: https://t.co/YDMn4dwTf0
1028273307227836416,2018-08-11 13:33:55,@GD_Squirrel Thanks for your support! Turn your RT into a donation now: https://t.co/24OAFVuyCT
1028272976553074689,2018-08-11 13:32:36,@agr3446 Thanks for your support! Turn your RT into a donation now: https://t.co/oy8YkscEd2
1028272946018566144,2018-08-11 13:32:29,@rhuddleston97 Thanks for your support! Turn your RT into a donation now: https://t.co/0RcfTd62cP
1028272761230118912,2018-08-11 13:31:45,@maclongo21 Thanks for your support! Turn your RT into a donation now: https://t.co/0yETWG9rPx
1028272622553845761,2018-08-11 13:31:12,@RobeElPato Thanks for your support! Turn your RT into a donation now: https://t.co/PTRv2vdt52
1028272618489577473,2018-08-11 13:31:11,@assleee Thanks for your support! Turn your RT into a donation now: https://t.co/v4ND4LDDPq
1028271972596076544,2018-08-11 13:28:37,@browneyegirls Thanks for your support! Turn your RT into a donation now: https://t.co/ts0ARF57lu
1028271831898251267,2018-08-11 13:28:03,@faintlyglowing Thanks for your support! Turn your RT into a donation now: https://t.co/SwD2BaoKWC
1028271679212990465,2018-08-11 13:27:27,@SteveNoChill Thanks for your support! Turn your RT into a donation now: https://t.co/oham1FE2VO
1028271429064654848,2018-08-11 13:26:27,@taylourterror Thanks for your support! Turn your RT into a donation now: https://t.co/4twMeA9P43
1028271206682611712,2018-08-11 13:25:34,@offtop_droptop Thanks for your support! Turn your RT into a donation now: https://t.co/CMLHHFgewS
1028270994857709569,2018-08-11 13:24:44,@Sandycheung921 Thanks for your support! Turn your RT into a donation now: https://t.co/19N0egk881
1028270356501487616,2018-08-11 13:22:11,@nugget_noodle Thanks for your support! Turn your RT into a donation now: https://t.co/lopjY6dtEI
1028269994193211392,2018-08-11 13:20:45,@heizmaniandevil thanks for donating $10.00 to @dog_rates!
1028269699757469697,2018-08-11 13:19:35,@alesrevenge Thanks for your support! Turn your RT into a donation now: https://t.co/bJGpvu4tLG
1028269229475155968,2018-08-11 13:17:43,@UseEscape Thanks for your support! Turn your RT into a donation now: https://t.co/9aB0mugB7f
1028269103025246215,2018-08-11 13:17:13,@CryptSense Thanks for your support! Turn your RT into a donation now: https://t.co/0kQtWzWNzX
1028268652552839168,2018-08-11 13:15:25,@Pxcxnxaj Thanks for your support! Turn your RT into a donation now: https://t.co/aj7jwRkook
1028267486225940486,2018-08-11 13:10:47,@laurenjames535 Thanks for your support! Turn your RT into a donation now: https://t.co/BroUGje4mS
1028267427748929536,2018-08-11 13:10:33,@MercyInYou Thanks for your support! Turn your RT into a donation now: https://t.co/1wgrR6NcA6
1028267190405885954,2018-08-11 13:09:37,@aurore_mckenna Thanks for your support! Turn your RT into a donation now: https://t.co/a4JxoHq5EO
1028266875740798977,2018-08-11 13:08:22,@SerendipitySays Thanks for your support! Turn your RT into a donation now: https://t.co/a7HO7mCS28
1028266152517021696,2018-08-11 13:05:29,@maneslion Thanks for your support! Turn your RT into a donation now: https://t.co/iOJRHta6lo
1028265865102254081,2018-08-11 13:04:21,@robnmacsmom Thanks for your support! Turn your RT into a donation now: https://t.co/c0HdlN9IFh
1028264880351019009,2018-08-11 13:00:26,@maksym26 Thanks for your support! Turn your RT into a donation now: https://t.co/FYhas3XrP8
1028264666944827392,2018-08-11 12:59:35,@Rob_Place Thanks for your support! Turn your RT into a donation now: https://t.co/qbmyvMQiwf
1028263744780922880,2018-08-11 12:55:55,@katejgecko Thanks for your support! Turn your RT into a donation now: https://t.co/UHRJRHWesZ
1028263364269494275,2018-08-11 12:54:24,@gittus_brittany Thanks for your support! Turn your RT into a donation now: https://t.co/mDaAIYJiD4
1028262711170232321,2018-08-11 12:51:49,@emillyy__x3 Thanks for your support! Turn your RT into a donation now: https://t.co/I1UFGusZZz
1028262460489228288,2018-08-11 12:50:49,@kerriber__ Thanks for your support! Turn your RT into a donation now: https://t.co/BGTV3natDi
1028262178275581953,2018-08-11 12:49:42,@lizjk_ Thanks for your support! Turn your RT into a donation now: https://t.co/RtzXt1XuDa
1028261740532776960,2018-08-11 12:47:57,@ewaggs99 Thanks for your support! Turn your RT into a donation now: https://t.co/dNhke4DTD1
1028261722627428352,2018-08-11 12:47:53,@DavidMArrington Thanks for your support! Turn your RT into a donation now: https://t.co/bDB8xBGs3U
1028260691117924353,2018-08-11 12:43:47,@tlspence83 Thanks for your support! Turn your RT into a donation now: https://t.co/Ju0bWV07XS
1028259820749504513,2018-08-11 12:40:20,@eternitymidnigh Thanks for your support! Turn your RT into a donation now: https://t.co/v29jeOG5OI
1028259357044039680,2018-08-11 12:38:29,@jennayking Thanks for your support! Turn your RT into a donation now: https://t.co/jqswN2J2f6
1028259002692460546,2018-08-11 12:37:05,@thisbeabbie Thanks for your support! Turn your RT into a donation now: https://t.co/SFfE6kEriN
1028258699784015872,2018-08-11 12:35:52,@forever3825 Thanks for your support! Turn your RT into a donation now: https://t.co/15BrRyByoY
1028257871148933120,2018-08-11 12:32:35,@sydneymegans Thanks for your support! Turn your RT into a donation now: https://t.co/M5VQ3sQeNz
1028256781418426368,2018-08-11 12:28:15,@BlazeTheNinja Thanks for your support! Turn your RT into a donation now: https://t.co/mNiRP9ynoG
1028256682420330496,2018-08-11 12:27:51,@MavTheTiger Thanks for your support! Turn your RT into a donation now: https://t.co/jv9IScOfNB
1028256638501711873,2018-08-11 12:27:41,@Lewis_Bleau Thanks for your support! Turn your RT into a donation now: https://t.co/sWUPcVGvBa
1028256581073305600,2018-08-11 12:27:27,@D20307218 Thanks for your support! Turn your RT into a donation now: https://t.co/DL7knD3S76
1028256536970186752,2018-08-11 12:27:17,@MadLabM Thanks for your support! Turn your RT into a donation now: https://t.co/mPf1hLSaqQ
1028256187530133509,2018-08-11 12:25:53,@SpikeAndZira Thanks for your support! Turn your RT into a donation now: https://t.co/W0Ex7y2np1
1028255053478412288,2018-08-11 12:21:23,@spongebrent Thanks for your support! Turn your RT into a donation now: https://t.co/SPKzNERlBa
1028254868572524544,2018-08-11 12:20:39,@Crowleykins Thanks for your support! Turn your RT into a donation now: https://t.co/Btx8Q6CbWn
1028254430032871424,2018-08-11 12:18:54,@justR2K Thanks for your support! Turn your RT into a donation now: https://t.co/qzLQCnhW4X
1028254239028441088,2018-08-11 12:18:09,@dianekauppi Thanks for your support! Turn your RT into a donation now: https://t.co/6qYEVJQUXV
1028253869132865536,2018-08-11 12:16:41,@tweetsbychar Thanks for your support! Turn your RT into a donation now: https://t.co/27s5LBajYD
1028252668488118272,2018-08-11 12:11:54,@a_dope_sean Thanks for your support! Turn your RT into a donation now: https://t.co/9xBEb1wF2d
1028252571180253184,2018-08-11 12:11:31,@carollllalyssa Thanks for your support! Turn your RT into a donation now: https://t.co/zgW2erLtMm
1028252505430343680,2018-08-11 12:11:15,@RylieToy Thanks for your support! Turn your RT into a donation now: https://t.co/IyqZLUAOgO
1028252407333933056,2018-08-11 12:10:52,@snitchseeker731 Thanks for your support! Turn your RT into a donation now: https://t.co/FIi6Gd8Edr
1028252308029632513,2018-08-11 12:10:28,@melissa_f6 Thanks for your support! Turn your RT into a donation now: https://t.co/UhAcfN4r8z
1028252250857070593,2018-08-11 12:10:15,@WingCLi Thanks for your support! Turn your RT into a donation now: https://t.co/rtpgI7j0qD
1028249767376125953,2018-08-11 12:00:23,@bumblebirb7232 Thanks for your support! Turn your RT into a donation now: https://t.co/PCZw2NwRHJ
1028249218224283649,2018-08-11 11:58:12,@Th3BlueRose Thanks for your support! Turn your RT into a donation now: https://t.co/gyZutcs770
1028248828120465409,2018-08-11 11:56:39,@AnaGato__ Thanks for your support! Turn your RT into a donation now: https://t.co/13uu3b69kh
1028248251378462722,2018-08-11 11:54:21,@milkycumhead1 Thanks for your support! Turn your RT into a donation now: https://t.co/LAi4iehxhW
1028248247461064705,2018-08-11 11:54:20,@maggielaskey44 Thanks for your support! Turn your RT into a donation now: https://t.co/oDh2NmbV7K
1028247947425665031,2018-08-11 11:53:09,@kelseynic07 Thanks for your support! Turn your RT into a donation now: https://t.co/lZapWx7RgX
1028247132363403264,2018-08-11 11:49:54,@actuallylilac Thanks for your support! Turn your RT into a donation now: https://t.co/eoGZQAQdf6
1028246166645891072,2018-08-11 11:46:04,@kokorikos6 Thanks for your support! Turn your RT into a donation now: https://t.co/gCm8ABPZJD
1028245404473745408,2018-08-11 11:43:02,@tumbledrier148 Thanks for your support! Turn your RT into a donation now: https://t.co/Xa2guWcQK6
1028243597584347136,2018-08-11 11:35:52,@worstjeskoekjes Thanks for your support! Turn your RT into a donation now: https://t.co/1K4nkSMymi
1028243459956600832,2018-08-11 11:35:19,@SherylKee Thanks for your support! Turn your RT into a donation now: https://t.co/kFKo0Ay71I
1028242715119505409,2018-08-11 11:32:21,@SofiManny Thanks for your support! Turn your RT into a donation now: https://t.co/5cMeXTh6wl
1028242629866139648,2018-08-11 11:32:01,@hqnsol Thanks for your support! Turn your RT into a donation now: https://t.co/yp4S7tZtU3
1028242013643145217,2018-08-11 11:29:34,@rosayyemen Thanks for your support! Turn your RT into a donation now: https://t.co/lXgZoJv8Ur
1028241835611832326,2018-08-11 11:28:52,@BartholomewD why?
1028241048483418112,2018-08-11 11:25:44,@liljon33170 Thanks for your support! Turn your RT into a donation now: https://t.co/BwBvFjVKLF
1028240609935409152,2018-08-11 11:23:59,@joannemsv Thanks for your support! Turn your RT into a donation now: https://t.co/f0NwXDr8E8
1028240579321159681,2018-08-11 11:23:52,@kylepatrickkkkk Thanks for your support! Turn your RT into a donation now: https://t.co/IsCjKvdetg
1028240347078377473,2018-08-11 11:22:57,@Leila1334 Thanks for your support! Turn your RT into a donation now: https://t.co/eCVyr4V1BM
1028238610942685185,2018-08-11 11:16:03,@Altaubrion Thanks for your support! Turn your RT into a donation now: https://t.co/9zAdlDNPSy
1028238133635108869,2018-08-11 11:14:09,@AllhailAKA Thanks for your support! Turn your RT into a donation now: https://t.co/SzG9dC8yc7
1028237710593417216,2018-08-11 11:12:28,@Rafael04663670 Thanks for your support! Turn your RT into a donation now: https://t.co/HKUEZV4KfL
1028235635784540160,2018-08-11 11:04:13,@ThornyRose09 Thanks for your support! Turn your RT into a donation now: https://t.co/b56UAoGDgA
1028235390195359744,2018-08-11 11:03:15,@steponmenajera Thanks for your support! Turn your RT into a donation now: https://t.co/WorTDhrRxM
1028234552760623104,2018-08-11 10:59:55,@ShonaFraz Thanks for your support! Turn your RT into a donation now: https://t.co/aZMpjGz6M5
1028233548887515136,2018-08-11 10:55:56,@bec_growinghome Thanks for your support! Turn your RT into a donation now: https://t.co/V6f4afbvdk
1028233474040160257,2018-08-11 10:55:38,@swimsinsilver Thanks for your support! Turn your RT into a donation now: https://t.co/CyLgC5SjqC
1028233058476912640,2018-08-11 10:53:59,@ThornyRose09 Thanks for your support! Turn your RT into a donation now: https://t.co/ibHBzhgX3h
1028231449005047808,2018-08-11 10:47:35,@Wicked_Nawab Thanks for your support! Turn your RT into a donation now: https://t.co/CKUDkkemUL
1028231364166873090,2018-08-11 10:47:15,@simonster69 Thanks for your support! Turn your RT into a donation now: https://t.co/7XgaR0ozzc
1028231211733278720,2018-08-11 10:46:39,@miamoore531 Thanks for your support! Turn your RT into a donation now: https://t.co/MYk2p23Y2o
1028231154187423744,2018-08-11 10:46:25,@Mangali90137521 Thanks for your support! Turn your RT into a donation now: https://t.co/xhMqpO0JR7
1028229741361295362,2018-08-11 10:40:48,@ashu71263 Thanks for your support! Turn your RT into a donation now: https://t.co/fZwooDshCE
1028229657320013824,2018-08-11 10:40:28,@MaxAndCoh Thanks for your support! Turn your RT into a donation now: https://t.co/EV2YU6rLuw
1028229402742538242,2018-08-11 10:39:27,@joanneisafan Thanks for your support! Turn your RT into a donation now: https://t.co/UWCii2wL63
1028227733057224705,2018-08-11 10:32:49,@Valatara1 Thanks for your support! Turn your RT into a donation now: https://t.co/2z8r09qYqM
1028226396986826752,2018-08-11 10:27:31,@blondiechic0 Thanks for your support! Turn your RT into a donation now: https://t.co/u2bwYwg21N
1028225043984134149,2018-08-11 10:22:08,@irrocknrule Thanks for your support! Turn your RT into a donation now: https://t.co/IcFDNzZ0LA
1028224982122262528,2018-08-11 10:21:53,@bncaprma Thanks for your support! Turn your RT into a donation now: https://t.co/9UcncoyBJj
1028224707072389120,2018-08-11 10:20:48,@rmjmbangtan Thanks for your support! Turn your RT into a donation now: https://t.co/ylYzDkisga
1028224393468497920,2018-08-11 10:19:33,@saucegoddeess Thanks for your support! Turn your RT into a donation now: https://t.co/Qld81AX0Sd
1028223704528867329,2018-08-11 10:16:49,@yannanas Thanks for your support! Turn your RT into a donation now: https://t.co/8ahT7XT18B
1028222333788479488,2018-08-11 10:11:22,@alaisreed Thanks for your support! Turn your RT into a donation now: https://t.co/dD4R0VPwqw
1028221416930308096,2018-08-11 10:07:43,@Abhishek1025 Thanks for your support! Turn your RT into a donation now: https://t.co/Ja0zyXekGQ
1028221037584871426,2018-08-11 10:06:13,@siriuslydrago Thanks for your support! Turn your RT into a donation now: https://t.co/8rKIEu9u4B
1028220764359602176,2018-08-11 10:05:08,@sashakhyz Thanks for your support! Turn your RT into a donation now: https://t.co/tIzltDpme4
1028219567800107008,2018-08-11 10:00:23,@genrejin Thanks for your support! Turn your RT into a donation now: https://t.co/DpuV2RJdmn
1028219264891666432,2018-08-11 09:59:10,@ankish_ Thanks for your support! Turn your RT into a donation now: https://t.co/uvXlfmwJ1S
1028219206771204098,2018-08-11 09:58:56,@MitchelleNoreen Thanks for your support! Turn your RT into a donation now: https://t.co/n3klcJdvZH
1028219121073147904,2018-08-11 09:58:36,@kansas_cushing Thanks for your support! Turn your RT into a donation now: https://t.co/fHhBee2h0b
1028219062181015554,2018-08-11 09:58:22,@AlbertKong_93 Thanks for your support! Turn your RT into a donation now: https://t.co/P6GC50DvU7
1028218546244018176,2018-08-11 09:56:19,@Bangtangular Thanks for your support! Turn your RT into a donation now: https://t.co/Om2Ojfy8sy
1028218286536675328,2018-08-11 09:55:17,@Halima_Bach Thanks for your support! Turn your RT into a donation now: https://t.co/sbsNnJnD1S
1028218282325696513,2018-08-11 09:55:16,@Xzorgdard Thanks for your support! Turn your RT into a donation now: https://t.co/3QPhyUN14w
1028215385659662342,2018-08-11 09:43:45,@NoItsAllyza Thanks for your support! Turn your RT into a donation now: https://t.co/N7ET9m2AIB
1028215272904085505,2018-08-11 09:43:19,@BlaneRobinson14 Thanks for your support! Turn your RT into a donation now: https://t.co/MCu0tFc1SA
1028214717758619648,2018-08-11 09:41:06,@rjstrikers Thanks for your support! Turn your RT into a donation now: https://t.co/5aCBcBMeBT
1028214699693813760,2018-08-11 09:41:02,@KillerC98 Thanks for your support! Turn your RT into a donation now: https://t.co/VdWBT1mlDo
1028213456682418177,2018-08-11 09:36:06,@chamandika97 Thanks for your support! Turn your RT into a donation now: https://t.co/kc8GruAZPG
1028212604966031360,2018-08-11 09:32:42,@marymadeup Thanks for your support! Turn your RT into a donation now: https://t.co/vJL15Wh6TU
1028211418112258049,2018-08-11 09:27:59,@cherylaenriquez Thanks for your support! Turn your RT into a donation now: https://t.co/5AEEjX0CIi
1028210997310369792,2018-08-11 09:26:19,@LouTasandur Thanks for your support! Turn your RT into a donation now: https://t.co/ZhFb4OjGBx
1028210791844012033,2018-08-11 09:25:30,@baek_babie Thanks for your support! Turn your RT into a donation now: https://t.co/HnXVybkvUD
1028210584259506176,2018-08-11 09:24:41,@_tyler_xo Thanks for your support! Turn your RT into a donation now: https://t.co/KfTWoHSrQR
1028208432631836672,2018-08-11 09:16:08,@yaragya Thanks for your support! Turn your RT into a donation now: https://t.co/Ooei3WzBhD
1028208090137616384,2018-08-11 09:14:46,@2paz2furious Thanks for your support! Turn your RT into a donation now: https://t.co/ixQwdDf7lQ
1028207708720119808,2018-08-11 09:13:15,@hellokristy_ Thanks for your support! Turn your RT into a donation now: https://t.co/gwHQssoHBY
1028207439726829568,2018-08-11 09:12:11,@ChelseaTyrrell7 Thanks for your support! Turn your RT into a donation now: https://t.co/KG6TZuQ94T
1028207137896325120,2018-08-11 09:10:59,@angryfeminist11 Thanks for your support! Turn your RT into a donation now: https://t.co/a9tgXzP7ZQ
1028205888098594816,2018-08-11 09:06:01,@jungeuxnhx Thanks for your support! Turn your RT into a donation now: https://t.co/QnadriYAiC
1028205320118525952,2018-08-11 09:03:46,@cjpandayy Thanks for your support! Turn your RT into a donation now: https://t.co/9fs08uVLYq
1028204528288522241,2018-08-11 09:00:37,@jellyfiyh Thanks for your support! Turn your RT into a donation now: https://t.co/n32QkhpWxh
1028203307666296832,2018-08-11 08:55:46,@Yerikktheinsane Thanks for your support! Turn your RT into a donation now: https://t.co/702K9accM8
1028202900881690624,2018-08-11 08:54:09,@8HannahL05 Thanks for your support! Turn your RT into a donation now: https://t.co/L8GUIoFZs7
1028202828840427520,2018-08-11 08:53:52,@fnpsycho Thanks for your support! Turn your RT into a donation now: https://t.co/4nTYg68fpJ
1028202445384470529,2018-08-11 08:52:20,@karorajna Thanks for your support! Turn your RT into a donation now: https://t.co/GkcQepPhnD
1028202441987129344,2018-08-11 08:52:19,@Isobelle77 Thanks for your support! Turn your RT into a donation now: https://t.co/XaMAFv6E1e
1028202281500463110,2018-08-11 08:51:41,@yunairasw Thanks for your support! Turn your RT into a donation now: https://t.co/a73SYRtw8x
1028200863360110594,2018-08-11 08:46:03,@injilllll Thanks for your support! Turn your RT into a donation now: https://t.co/fG7ywLQXEH
1028200632337879040,2018-08-11 08:45:08,@TrinketandBoots Thanks for your support! Turn your RT into a donation now: https://t.co/OhlOaysVYJ
1028200479442911233,2018-08-11 08:44:31,@GoodDoggo1 Thanks for your support! Turn your RT into a donation now: https://t.co/UJ3KVXjYO3
1028200080715599872,2018-08-11 08:42:56,@SuperShoku Thanks for your support! Turn your RT into a donation now: https://t.co/1kzkG8DmF8
1028199727198683137,2018-08-11 08:41:32,@kfcbm Thanks for your support! Turn your RT into a donation now: https://t.co/JMXWmzhVCT
1028198634305642496,2018-08-11 08:37:12,@OriginalityFine Thanks for your support! Turn your RT into a donation now: https://t.co/5WER7pyMWE
1028198575262453760,2018-08-11 08:36:58,@marnlaw Thanks for your support! Turn your RT into a donation now: https://t.co/ksy3d4Ej1G
1028196274804162560,2018-08-11 08:27:49,@daniellaxhj Thanks for your support! Turn your RT into a donation now: https://t.co/paptiVLpgK
1028196014837051392,2018-08-11 08:26:47,@kylasium Thanks for your support! Turn your RT into a donation now: https://t.co/KEhXJMS2Y7
1028195351763738625,2018-08-11 08:24:09,@evangelinewyx Thanks for your support! Turn your RT into a donation now: https://t.co/Mk1LSvCbvQ
1028194698186215424,2018-08-11 08:21:33,@trextev Thanks for your support! Turn your RT into a donation now: https://t.co/8JVPX1ku84
1028194116838936576,2018-08-11 08:19:15,@WegnerTilly Thanks for your support! Turn your RT into a donation now: https://t.co/rM7JfbGmUg
1028194086358941696,2018-08-11 08:19:07,@judejudelson Thanks for your support! Turn your RT into a donation now: https://t.co/LzqiSJITka
1028193906041663488,2018-08-11 08:18:24,@OozingWound Thanks for your support! Turn your RT into a donation now: https://t.co/kWpMhuqEUb
1028191875008684033,2018-08-11 08:10:20,@Cap_SteveTrevor Thanks for your support! Turn your RT into a donation now: https://t.co/ZUnWec6rEG
1028191666526511105,2018-08-11 08:09:30,@kylasium Thanks for your support! Turn your RT into a donation now: https://t.co/OK8LtaEpG0
1028191447520968705,2018-08-11 08:08:38,@mchaeIscofield Thanks for your support! Turn your RT into a donation now: https://t.co/rnTDfw60hE
1028191416868990976,2018-08-11 08:08:31,@MessiFalse9 Thanks for your support! Turn your RT into a donation now: https://t.co/qFQQ40zJqk
1028190404837965824,2018-08-11 08:04:30,@JosephFreeman Thanks for your support! Turn your RT into a donation now: https://t.co/21BRcEvhPi
1028190319018369024,2018-08-11 08:04:09,@taesparsha Thanks for your support! Turn your RT into a donation now: https://t.co/11Aj8RBidS
1028189560797163520,2018-08-11 08:01:08,@Trump_is_a_twat Thanks for your support! Turn your RT into a donation now: https://t.co/u6o9cz43CD
1028189249990840320,2018-08-11 07:59:54,@littlestgator Thanks for your support! Turn your RT into a donation now: https://t.co/2xvXlo115q
1028188604449738752,2018-08-11 07:57:20,@zippernandez Thanks for your support! Turn your RT into a donation now: https://t.co/zlHwmOM3oH
1028188167533289472,2018-08-11 07:55:36,@dendehaan_ Thanks for your support! Turn your RT into a donation now: https://t.co/WQDl2jZ9Do
1028188136898101248,2018-08-11 07:55:29,@marjoroooie Thanks for your support! Turn your RT into a donation now: https://t.co/PtOBBZwgqK
1028188119009452033,2018-08-11 07:55:25,@lilospot Thanks for your support! Turn your RT into a donation now: https://t.co/5dix3n1QIi
1028188101636546561,2018-08-11 07:55:20,@laragreyjoy Thanks for your support! Turn your RT into a donation now: https://t.co/IQ35mXPc2h
1028187407340822528,2018-08-11 07:52:35,@kassufriikki Thanks for your support! Turn your RT into a donation now: https://t.co/8orDTI1p72
1028187189136384001,2018-08-11 07:51:43,@LoerraTee Thanks for your support! Turn your RT into a donation now: https://t.co/x8OLz6FQAk
1028187158253694976,2018-08-11 07:51:35,@hansonnwek Thanks for your support! Turn your RT into a donation now: https://t.co/mG9WKVJUsF
1028186711614873601,2018-08-11 07:49:49,@97IsabellaGrace Thanks for your support! Turn your RT into a donation now: https://t.co/ePZRjiVGCK
1028186625774211073,2018-08-11 07:49:29,@hyukohfluenza Thanks for your support! Turn your RT into a donation now: https://t.co/nIm6LZvQJW
1028186137032974336,2018-08-11 07:47:32,@waywardlotte Thanks for your support! Turn your RT into a donation now: https://t.co/lht1aUtEG1
1028185297194897408,2018-08-11 07:44:12,@inhNg9 Thanks for your support! Turn your RT into a donation now: https://t.co/mndwdRUKqG
1028184826078101506,2018-08-11 07:42:19,@thereos Thanks for your support! Turn your RT into a donation now: https://t.co/QdEuIiYUEg
1028183966833029120,2018-08-11 07:38:55,@frixdays Thanks for your support! Turn your RT into a donation now: https://t.co/G2Nmkcrson
1028183477676433408,2018-08-11 07:36:58,@_AlphaZulu_ Thanks for your support! Turn your RT into a donation now: https://t.co/NbekYRBxaQ
1028182944639139840,2018-08-11 07:34:51,@Labradoggo Thanks for your support! Turn your RT into a donation now: https://t.co/AIMlQyRejD
1028182847104798720,2018-08-11 07:34:28,@cand_ace2 Thanks for your support! Turn your RT into a donation now: https://t.co/p2ldfRRs7n
1028182574265294848,2018-08-11 07:33:23,@kennnabata Thanks for your support! Turn your RT into a donation now: https://t.co/o2mUvEV89m
1028182313610358784,2018-08-11 07:32:20,@Zoeeee93 Thanks for your support! Turn your RT into a donation now: https://t.co/UjwgkQVv0B
1028182174061588480,2018-08-11 07:31:47,@juliakimxx Thanks for your support! Turn your RT into a donation now: https://t.co/j6a8jknr6Q
1028181834960527360,2018-08-11 07:30:26,@ryleene Thanks for your support! Turn your RT into a donation now: https://t.co/6Z7bwml6V6
1028181356566564865,2018-08-11 07:28:32,@naomi_higgins3 Thanks for your support! Turn your RT into a donation now: https://t.co/2q2mZmmN36
1028181339244126208,2018-08-11 07:28:28,@_randomperson33 Thanks for your support! Turn your RT into a donation now: https://t.co/iT0jtOgbdU
1028180836225507329,2018-08-11 07:26:28,@polkaday Thanks for your support! Turn your RT into a donation now: https://t.co/hLzRwO8mBh
1028180413003456512,2018-08-11 07:24:47,@MaddieJoel Thanks for your support! Turn your RT into a donation now: https://t.co/MMU8Dsyb4R
1028180127262232576,2018-08-11 07:23:39,@chluffey Thanks for your support! Turn your RT into a donation now: https://t.co/DYUDDEvNzS
1028179906331521024,2018-08-11 07:22:46,@Olly_Walker_ Thanks for your support! Turn your RT into a donation now: https://t.co/FPszXhjlXx
1028179387445735424,2018-08-11 07:20:43,@DressAndLipstik Thanks for your support! Turn your RT into a donation now: https://t.co/AYPCiXE7nn
1028177502978469888,2018-08-11 07:13:13,@chickwith_anaxe Thanks for your support! Turn your RT into a donation now: https://t.co/hPoG3LdQFq
1028176803507007488,2018-08-11 07:10:27,@brookeamorr Thanks for your support! Turn your RT into a donation now: https://t.co/WIx5BZtRUX
1028176359959351296,2018-08-11 07:08:41,@jianrchl Thanks for your support! Turn your RT into a donation now: https://t.co/zvbGvVVhXz
1028175657866391553,2018-08-11 07:05:54,@Connor1Logan Thanks for your support! Turn your RT into a donation now: https://t.co/usr9RzSKJ8
1028173995063922688,2018-08-11 06:59:17,@terrorisse Thanks for your support! Turn your RT into a donation now: https://t.co/YDTDp1jtAM
1028173964164513792,2018-08-11 06:59:10,@impairedheart Thanks for your support! Turn your RT into a donation now: https://t.co/hWX8Mk96ng
