"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"10/12/2009","14:54:00",2.94941668213855,0,246.44,5.4,0,0,19
"10/12/2009","14:55:00",2.29589714856538,0.058,246.04,5.8,0,0,19
"10/12/2009","14:56:00",1.444,0.136,245.72,5.8,0,1,19
"10/12/2009","14:57:00",1.93616042016515,0.134,245.45,5.8,0,1,20
"10/12/2009","14:58:00",3.02380898981126,0.136,245.74,5.8,0,2,19
"10/12/2009","14:59:00",3.51449231709624,0.134,245.29,5.8,0,1,19
"10/12/2009","15:00:00",1.6774,0.134,245.26,5.8,0,2,19
"10/12/2009","15:01:00",1.67745,0.136,245.36,5.8,0,1,19
"10/12/2009","15:02:00",1.67625,0.144,245.44,6,0,1,19
"10/12/2009","15:03:00",1.67715,0.278,245.5,6.4,0,2,19
"10/12/2009","15:04:00",1.552,0.278,245.7,6.4,0,1,19
"10/12/2009","15:05:00",2.01538916330498,0.278,245.53,6.4,0,2,19
"10/12/2009","15:06:00",1.546,0.278,245.56,6.4,0,1,20
"10/12/2009","15:07:00",1.54,0.276,245.28,6.2,0,1,19
"10/12/2009","15:08:00",2.95735078042305,0.276,245.24,6.4,0,2,19
"10/12/2009","15:09:00",1.542,0.276,245.3,6.4,0,1,19
"10/12/2009","15:10:00",1.68105,0.278,245.4,6.2,0,2,19
"10/12/2009","15:11:00",1.532,0.276,245.3,6.2,0,1,19
"10/12/2009","15:12:00",1.518,0.272,244.43,6.2,0,1,19
"10/12/2009","15:13:00",1.6805,0.272,244.48,6.2,0,2,19
"10/12/2009","15:14:00",2.32299148321301,0.268,243.87,6.2,0,1,19
"10/12/2009","15:15:00",2.88793055291275,0.268,243.93,6.2,0,1,19
"10/12/2009","15:16:00",2.24540602782043,0.27,244.39,6.2,0,1,19
"10/12/2009","15:17:00",1.508,0.266,243.86,6.2,0,2,19
"10/12/2009","15:18:00",1.6933,0.266,243.86,6.2,0,1,18
"10/12/2009","15:19:00",3.28127422948416,0.21,245.45,6,0,1,20
"10/12/2009","15:20:00",4.23606616749176,0.182,245.42,6,0,1,19
"10/12/2009","15:21:00",2.62278890512512,0.242,244.96,6.2,0,2,19
"10/12/2009","15:22:00",2.85839388618624,0.17,244.97,6,0,0,19
"10/12/2009","15:23:00",1.436,0.116,245.02,5.8,0,0,19
"10/12/2009","15:24:00",2.81017852083661,0.114,244.95,5.8,0,0,19
"10/12/2009","15:25:00",1.71075,0.114,244.91,5.8,0,0,19
"10/12/2009","15:26:00",1.7124,0.112,244.27,5.8,0,0,19
"10/12/2009","15:27:00",3.36137419425367,0.114,244.7,5.8,0,0,19
"10/12/2009","15:28:00",1.432,0.116,245.37,5.8,0,0,19
"10/12/2009","15:29:00",1.71795,0.116,245.1,5.8,0,0,19
"10/12/2009","15:30:00",1.80802281534176,0.114,245.06,5.8,0,0,19
"10/12/2009","15:31:00",0.813590972043545,0.114,245.79,5.8,0,0,19
"10/12/2009","15:32:00",1.722,0,247.07,5.4,0,0,20
"10/12/2009","15:33:00",1.72205,0,246.87,5.4,0,0,19
"10/12/2009","15:34:00",1.83891957406211,0,246.14,5.4,0,0,19
"10/12/2009","15:35:00",1.366,0,246.47,5.4,0,0,19
"10/12/2009","15:36:00",1.17070190367081,0,246.63,5.4,0,0,20
"10/12/2009","15:37:00",1.71715,0,246.73,5.4,0,0,19
"10/12/2009","15:38:00",1.38,0,246.94,5.6,0,0,19
"10/12/2009","15:39:00",1.38,0,246.92,5.6,0,0,20
"10/12/2009","15:40:00",1.382,0,247.16,5.6,0,0,19
"10/12/2009","15:41:00",2.17559877744409,0,247.34,5.6,0,0,19
"10/12/2009","15:42:00",1.33633648270573,0,246.63,5.4,0,0,20
"10/12/2009","15:43:00",2.46252213641799,0,246.77,5.4,0,0,19
"10/12/2009","15:44:00",1.27467726252065,0,246.31,5.4,0,0,19
"10/12/2009","15:45:00",1.31140129875908,0,247.07,5.6,0,0,20
"10/12/2009","15:46:00",-0.230560140325142,0.072,247.13,5.8,0,0,19
"10/12/2009","15:47:00",1.79532419335033,0.156,246.95,6,0,0,19
"10/12/2009","15:48:00",1.484,0.154,246.85,6,0,0,20
"10/12/2009","15:49:00",4.26701252145949,0.156,247.16,6,0,0,19
"10/12/2009","15:50:00",1.484,0.156,247.09,6,0,0,19
"10/12/2009","15:51:00",2.26028582257256,0.158,247.57,6,0,0,20
"10/12/2009","15:52:00",1.6857,0.156,247.25,6,0,0,19
"10/12/2009","15:53:00",1.92166517650326,0.156,247.18,6,0,0,20
"10/12/2009","15:54:00",1.472,0.154,246.7,6,0,0,19
"10/12/2009","15:55:00",1.468,0.152,246.37,6,0,0,19
"10/12/2009","15:56:00",2.69563112323487,0.148,245.14,5.8,0,0,19
"10/12/2009","15:57:00",2.14091416540381,0.144,244.66,5.8,0,0,19
"10/12/2009","15:58:00",1.454,0.148,245.37,5.8,0,0,19
"10/12/2009","15:59:00",1.448,0.148,245.52,5.8,0,0,19
"10/12/2009","16:00:00",1.67685,0.148,245.42,5.8,0,0,20
"10/12/2009","16:01:00",1.67545,0.146,245.18,5.8,0,0,19
"10/12/2009","16:02:00",2.87639223972149,0.146,244.97,5.8,0,0,19
"10/12/2009","16:03:00",1.57080144793884,0.09,246.14,5.6,0,0,19
"10/12/2009","16:04:00",2.74420072152506,0,246.71,5.4,0,0,19
"10/12/2009","16:05:00",1.6713,0,246.32,5.4,0,0,19
"10/12/2009","16:06:00",2.74210576930836,0,246.63,5.4,0,0,20
"10/12/2009","16:07:00",2.78957719487891,0,246.34,5.4,0,0,19
"10/12/2009","16:08:00",1.66665,0,245.47,5.4,0,0,19
"10/12/2009","16:09:00",1.364,0,245.72,5.4,0,0,19
"10/12/2009","16:10:00",1.36,0,245.38,5.4,0,0,19
"10/12/2009","16:11:00",1.6619,0,245.57,5.4,0,0,20
"10/12/2009","16:12:00",2.24223039326797,0,245.09,5.4,0,0,19
"10/12/2009","16:13:00",1.356,0,245.68,5.4,0,0,19
"10/12/2009","16:14:00",1.6609,0,245.94,5.4,0,0,19
"10/12/2009","16:15:00",3.68905098652253,0,246.35,5.4,0,0,19
"10/12/2009","16:16:00",2.19272509298404,0,246.25,5.4,0,0,19
"10/12/2009","16:17:00",1.392,0,245.33,5.6,0,0,19
"10/12/2009","16:18:00",3.27164546598542,0.114,244.89,5.8,0,0,20
"10/12/2009","16:19:00",1.4831132243632,0.114,245.15,5.8,0,0,19
"10/12/2009","16:20:00",1.6649,0.116,245.34,5.8,0,0,19
"10/12/2009","16:21:00",1.66595,0.114,245.02,5.8,0,0,19
"10/12/2009","16:22:00",1.66735,0.118,245.76,5.8,0,0,19
"10/12/2009","16:23:00",2.92676457346542,0.118,246.18,5.8,0,0,19
"10/12/2009","16:24:00",1.45,0.122,246.99,5.8,0,0,19
"10/12/2009","16:25:00",1.444,0.12,246.55,5.8,0,0,20
"10/12/2009","16:26:00",1.446,0.122,246.83,5.8,0,0,19
"10/12/2009","16:27:00",2.0796901656606,0.122,247.04,5.8,0,0,19
"10/12/2009","16:28:00",1.52051606300476,0.12,246.4,5.8,0,0,20
"10/12/2009","16:29:00",3.68592894456044,0,246.82,5.4,0,0,19
"10/12/2009","16:30:00",1.38,0,247.78,5.4,0,0,19
"10/12/2009","16:31:00",2.82058234844588,0.158,247.13,6,0,0,20
"10/12/2009","16:32:00",2.67029686054289,0.154,246.72,6,0,0,19
"10/12/2009","16:33:00",1.47,0.154,246.46,6,0,0,19
"10/12/2009","16:34:00",1.66515,0.156,247.17,6,0,0,20
"10/12/2009","16:35:00",2.00307523352313,0.156,247.05,6,0,0,19
"10/12/2009","16:36:00",1.66575,0.154,246.79,6,0,0,19
"10/12/2009","16:37:00",1.66595,0.15,245.72,5.8,0,0,20
"10/12/2009","16:38:00",3.33168208261048,0.154,246.47,6,0,0,19
"10/12/2009","16:39:00",-0.110212406649142,0.156,247.01,6,0,0,19
"10/12/2009","16:40:00",2.99162975110843,0.156,247.04,6,0,0,20
"10/12/2009","16:41:00",1.47,0.154,246.65,6,0,0,19
"10/12/2009","16:42:00",1.51272424550757,0.156,246.75,5.8,0,0,19
"10/12/2009","16:43:00",3.99039749218187,0.154,246.42,5.8,0,0,19
"10/12/2009","16:44:00",4.33981047469804,0.154,246.26,5.8,0,0,20
"10/12/2009","16:45:00",1.32566066320283,0.156,246.68,5.8,0,0,19
"10/12/2009","16:46:00",1.6771,0.158,247.16,5.8,0,0,19
"10/12/2009","16:47:00",4.08493623563263,0.142,247,5.8,0,0,20
"10/12/2009","16:48:00",1.67955,0,246.95,5.4,0,0,19
"10/12/2009","16:49:00",1.6798,0,247.28,5.4,0,0,19
"10/12/2009","16:50:00",1.768,0.166,246.14,7.2,0,0,26
"10/12/2009","16:51:00",1.705,0.22,245.52,8,0,0,29
"10/12/2009","16:52:00",1.7208,0.214,245.21,8,0,0,30
"10/12/2009","16:53:00",2.002,0.212,245.07,8.2,0,0,29
"10/12/2009","16:54:00",1.75015,0.168,244.2,7.8,0,0,29
"10/12/2009","16:55:00",1.7495,0,244.28,5.4,0,0,19
"10/12/2009","16:56:00",1.338,0,244.06,5.4,0,0,18
"10/12/2009","16:57:00",3.25159869335238,0,242.75,5.4,0,0,19
"10/12/2009","16:58:00",1.326,0,242.84,5.4,0,0,19
"10/12/2009","16:59:00",1.742,0,242.17,5.4,0,0,18
"10/12/2009","17:00:00",1.7394,0,242.83,5.4,0,0,19
"10/12/2009","17:01:00",1.737,0,243.08,5.4,0,0,19
"10/12/2009","17:02:00",1.326,0,242.74,5.4,0,0,19
"10/12/2009","17:03:00",1.73125,0,241.99,5.4,0,0,18
"10/12/2009","17:04:00",1.7281,0,242.53,5.4,0,0,19
"10/12/2009","17:05:00",1.83030830028239,0,242.62,5.4,0,0,19
"10/12/2009","17:06:00",-0.0627516416597151,0,242.45,5.4,0,0,18
"10/12/2009","17:07:00",1.86134912559941,0,242.55,5.4,0,0,19
"10/12/2009","17:08:00",1.71605,0,242.21,5.4,0,0,19
"10/12/2009","17:09:00",1.312,0,241.53,5.4,0,0,18
"10/12/2009","17:10:00",1.312,0,241.42,5.4,0,0,19
"10/12/2009","17:11:00",1.304,0,240.65,5.4,0,0,18
"10/12/2009","17:12:00",1.70525,0.07,240.56,5.6,0,0,18
"10/12/2009","17:13:00",1.7051,0.202,240.6,6,0,1,19
"10/12/2009","17:14:00",1.73947601486911,0.22,240.12,6,0,2,18
"10/12/2009","17:15:00",1.7068,0.342,239.61,6.6,0,1,18
"10/12/2009","17:16:00",1.56,0.35,239.87,6.6,0,2,18
"10/12/2009","17:17:00",1.7113,0.344,238.77,6.6,0,1,19
"10/12/2009","17:18:00",1.55,0.348,239.5,6.6,0,1,18
"10/12/2009","17:19:00",1.548,0.35,239.65,6.6,0,2,18
"10/12/2009","17:20:00",1.7169,0.35,239.71,6.6,0,1,18
"10/12/2009","17:21:00",2.6881556940061,0.346,239.31,6.6,0,2,18
"10/12/2009","17:22:00",3.91849001370953,0.338,237.93,8.6,0,1,18
"10/12/2009","17:23:00",2.05351812376075,0.334,237.7,7.8,0,1,18
"10/12/2009","17:24:00",1.862,0.34,238.97,7.8,0,2,19
"10/12/2009","17:25:00",1.796,0.25,238.64,7.6,0,1,18
"10/12/2009","17:26:00",1.76995,0.238,238.7,7.4,0,1,18
"10/12/2009","17:27:00",1.792,0.24,239.25,7.4,0,2,18
"10/12/2009","17:28:00",2.89314992085781,0.24,239.56,7.4,0,1,18
"10/12/2009","17:29:00",1.792,0.24,239.45,7.4,0,1,18
"10/12/2009","17:30:00",1.8003,0.244,240.13,7.4,0,2,19
"10/12/2009","17:31:00",1.798,0.244,240.11,7.4,0,1,18
"10/12/2009","17:32:00",1.78985,0.138,240.11,7.2,0,1,18
"10/12/2009","17:33:00",2.67904175833079,0.112,240.22,6.8,0,2,19
"10/12/2009","17:34:00",1.76795,0.118,241.03,5.6,0,1,18
"10/12/2009","17:35:00",3.71301854266621,0.118,241,5.6,0,1,18
"10/12/2009","17:36:00",1.76995,0.116,240.71,5.6,0,1,19
"10/12/2009","17:37:00",1.7713,0.116,240.7,5.6,0,2,18
"10/12/2009","17:38:00",1.38,0.118,240.98,5.6,0,1,19
"10/12/2009","17:39:00",1.318,0,240.27,5.4,0,0,18
"10/12/2009","17:40:00",3.1045529640505,0,240.18,5.4,0,0,18
"10/12/2009","17:41:00",1.292,0,239.52,5.4,0,0,18
"10/12/2009","17:42:00",1.72678639776034,0,239.41,5.4,0,0,19
"10/12/2009","17:43:00",1.7693,0,238.73,5.2,0,0,18
"10/12/2009","17:44:00",1.288,0,239.04,5.4,0,0,18
"10/12/2009","17:45:00",2.3392487052714,0,239.67,6.4,0,0,18
"10/12/2009","17:46:00",2.97618285229533,0,239.13,6.6,0,0,18
"10/12/2009","17:47:00",1.7884,0,239.29,6.6,0,0,18
"10/12/2009","17:48:00",2.74957935423417,0,239.72,6.8,0,0,19
"10/12/2009","17:49:00",2.30083923803454,0,240.39,6.8,0,0,18
"10/12/2009","17:50:00",3.28069751292453,0,240.19,6.8,0,0,18
"10/12/2009","17:51:00",1.82025,0,239.52,6.8,0,0,19
"10/12/2009","17:52:00",1.63,0,239.91,6.8,0,0,18
"10/12/2009","17:53:00",5.32583675989799,0,240.58,6.8,0,0,18
"10/12/2009","17:54:00",1.9971759522869,0,240.04,6.8,0,0,19
"10/12/2009","17:55:00",1.8373,0,239.25,6.6,0,0,18
"10/12/2009","17:56:00",1.8389,0,239.43,6.6,0,0,18
"10/12/2009","17:57:00",1.84085,0,239.4,6.6,0,0,18
"10/12/2009","17:58:00",0.684,0,240.51,3,0,0,3
"10/12/2009","17:59:00",1.7962,0.058,241.42,2.6,0,0,1
"10/12/2009","18:00:00",2.11697375529051,0.136,241.3,2.8,0,0,1
"10/12/2009","18:01:00",1.7525,0.134,240.75,2.8,0,0,0
"10/12/2009","18:02:00",1.71775,0.134,240.46,2.8,0,0,1
"10/12/2009","18:03:00",0.67,0.134,240.74,2.8,0,0,1
"10/12/2009","18:04:00",1.6585,0.132,240.31,2.8,0,0,0
"10/12/2009","18:05:00",1.63015,0.13,239.57,2.8,0,0,1
"10/12/2009","18:06:00",1.72122632572762,0.132,240.22,2.8,0,0,1
"10/12/2009","18:07:00",2.25575540079474,0.132,240.06,2.8,0,0,0
"10/12/2009","18:08:00",1.87370493944576,0.132,240.06,2.8,0,0,1
"10/12/2009","18:09:00",3.81114700701473,0.18,238.95,3,0,0,1
"10/12/2009","18:10:00",0.742,0.234,240.05,3.2,0,0,0
"10/12/2009","18:11:00",1.98894642566821,0.236,240.21,3.2,0,0,1
"10/12/2009","18:12:00",1.44165,0.238,240.6,3.2,0,0,1
"10/12/2009","18:13:00",3.36387120146752,0.24,241.16,3.4,0,0,0
"10/12/2009","18:14:00",0.970641210327682,0.238,241.6,4.4,0,0,1
"10/12/2009","18:15:00",1.026,0.238,241.68,4.2,0,0,0
"10/12/2009","18:16:00",4.06815409073634,0.184,241.92,4.6,0,0,1
"10/12/2009","18:17:00",1.52354387514923,0.102,241.87,4.4,0,0,1
"10/12/2009","18:18:00",1.63410237440536,0.104,242.13,4,0,0,0
"10/12/2009","18:19:00",0.484125646507819,0.102,241.55,4,0,0,1
"10/12/2009","18:20:00",0.992,0.102,241.52,4,0,0,1
"10/12/2009","18:21:00",2.41376278913044,0.05,241.6,3.8,0,0,0
"10/12/2009","18:22:00",2.10659478610054,0,241.62,3.8,0,0,1
"10/12/2009","18:23:00",1.33655,0,241.35,3.8,0,0,1
"10/12/2009","18:24:00",1.3277,0,240.71,3.8,0,0,0
"10/12/2009","18:25:00",1.61650417863508,0,240.65,3.8,0,0,1
"10/12/2009","18:26:00",3.44477449084588,0,240.25,3.8,0,0,1
"10/12/2009","18:27:00",3.35761650992058,0,240.54,3.8,0,0,0
"10/12/2009","18:28:00",2.58366221772925,0,240.88,3.8,0,0,1
"10/12/2009","18:29:00",0.411058962028813,0,241.56,3.8,0,0,1
"10/12/2009","18:30:00",0.932,0,242.1,3.8,0,0,0
"10/12/2009","18:31:00",1.2083,0,241.71,3.8,0,0,1
"10/12/2009","18:32:00",1.1906,0,241.57,3.8,0,0,1
"10/12/2009","18:33:00",2.34628292204471,0,241.83,3.8,0,0,0
"10/12/2009","18:34:00",1.86124620113602,0,242.71,3.8,0,0,1
"10/12/2009","18:35:00",1.13755,0,242.45,3.8,0,0,1
"10/12/2009","18:36:00",0.928,0,242.31,3.8,0,0,0
"10/12/2009","18:37:00",2.90711863027435,0,242.61,3.8,0,0,1
"10/12/2009","18:38:00",1.10735,0,242.71,3.6,0,0,1
"10/12/2009","18:39:00",1.09,0,242.44,4.6,0,0,0
"10/12/2009","18:40:00",1.544,0.16,241.89,6.4,0,0,1
"10/12/2009","18:41:00",1.1622,0.16,241.88,6.4,0,0,1
"10/12/2009","18:42:00",1.18385,0.158,241.36,6.4,0,0,0
"10/12/2009","18:43:00",1.53,0.156,240.86,6.4,0,0,1
"10/12/2009","18:44:00",1.22915,0.25,240.84,6.8,0,0,1
"10/12/2009","18:45:00",2.46662470997849,0.288,240.16,6.8,0,0,0
"10/12/2009","18:46:00",1.616,0.284,239.39,6.8,0,0,1
"10/12/2009","18:47:00",3.06169139484846,0.282,239.05,6.8,0,0,1
"10/12/2009","18:48:00",1.3246,0.278,239.39,6.8,0,0,0
"10/12/2009","18:49:00",2.35421972714351,0.432,239.73,7.2,0,0,1
"10/12/2009","18:50:00",2.93541419943496,0.414,239.3,7.6,0,0,0
"10/12/2009","18:51:00",3.01733852823847,0.266,237.94,7.8,0,0,1
"10/12/2009","18:52:00",2.53791456431429,0.358,238.78,7.8,0,0,1
"10/12/2009","18:53:00",1.46105,0.474,237.96,8.8,0,0,0
"10/12/2009","18:54:00",1.4867,0.45,238.13,8.8,0,0,1
"10/12/2009","18:55:00",4.14211700293613,0.444,237,9.2,0,0,1
"10/12/2009","18:56:00",1.5446,0.446,237.01,10,0,0,0
"10/12/2009","18:57:00",2.084,0.262,237.44,8.8,0,0,1
"10/12/2009","18:58:00",2.31770060185138,0.26,237.14,8.6,0,0,1
"10/12/2009","18:59:00",1.62425,0.26,237.3,8.8,0,0,0
"10/12/2009","19:00:00",2.1156227657531,0.262,237.74,8.6,0,0,1
"10/12/2009","19:01:00",1.6782,0.24,238.13,8.6,0,0,0
"10/12/2009","19:02:00",1.71015,0.334,238.08,9.2,0,0,1
"10/12/2009","19:03:00",2.93734944418136,0.416,238.29,10.2,0,0,1
"10/12/2009","19:04:00",1.7838,0.416,238.04,10.2,0,0,0
"10/12/2009","19:05:00",1.92728894091224,0.436,237.92,13.6,8,0,1
"10/12/2009","19:06:00",2.67835,0.498,236.51,19.4,38,0,1
"10/12/2009","19:07:00",4.524,0.498,237.26,19.2,39,0,0
"10/12/2009","19:08:00",2.85505,0.498,237.86,18.6,38,0,1
"10/12/2009","19:09:00",3.68901828580888,0.49,237.35,19.2,38,0,1
"10/12/2009","19:10:00",4.542,0.486,236.99,19.2,38,0,0
"10/12/2009","19:11:00",4.512,0.49,238.12,19,38,0,1
"10/12/2009","19:12:00",6.79238524601968,0.486,237.53,18.4,38,0,0
"10/12/2009","19:13:00",4.99120740165746,0.478,236.61,18.6,38,0,1
"10/12/2009","19:14:00",3.9246493882751,0.552,237.29,19.6,38,0,1
"10/12/2009","19:15:00",3.4809,0.606,236.83,19.2,38,0,0
"10/12/2009","19:16:00",4.466,0.606,237.08,19,38,0,1
"10/12/2009","19:17:00",4.43,0.548,237.17,18.8,38,0,1
"10/12/2009","19:18:00",3.73835,0.412,237.12,17.4,38,0,0
"10/12/2009","19:19:00",3.0608,0.362,237.38,16.8,39,0,1
"10/12/2009","19:20:00",4.37103024597719,0.362,237.59,16.8,38,0,1
"10/12/2009","19:21:00",4.05870046779112,0.368,237.52,17.2,38,0,0
"10/12/2009","19:22:00",3.028,0.518,238.81,13.4,14,0,1
"10/12/2009","19:23:00",2.346,0.526,239.5,10,2,0,0
"10/12/2009","19:24:00",3.25885,0.524,239.02,9.6,1,0,1
"10/12/2009","19:25:00",3.2976,0.498,235.91,14.4,15,0,1
"10/12/2009","19:26:00",7.0927359005332,0.486,234.82,18.4,37,0,0
"10/12/2009","19:27:00",5.75560010901509,0.486,234.84,18.4,38,0,1
"10/12/2009","19:28:00",2.256,0.512,237.28,9.8,4,0,1
"10/12/2009","19:29:00",2.42764020059035,0.436,237.66,8.8,1,0,0
"10/12/2009","19:30:00",3.46005,0.5,239.2,8,1,0,1
"10/12/2009","19:31:00",1.844,0.496,238.28,8,1,2,1
"10/12/2009","19:32:00",6.11667589869682,0.47,235.91,14.2,27,1,0
"10/12/2009","19:33:00",6.15168155377429,0.606,234.9,18.2,37,1,9
"10/12/2009","19:34:00",5.74116098124146,0.628,236.29,16.6,31,2,10
"10/12/2009","19:35:00",2.112,0.656,237.92,9.2,2,1,11
"10/12/2009","19:36:00",5.02949969141257,0.656,238.1,9.2,1,2,11
"10/12/2009","19:37:00",2.05,0.53,238.1,8.8,1,1,11
"10/12/2009","19:38:00",1.876,0.45,239.9,8.4,3,2,6
"10/12/2009","19:39:00",5.47832314867823,0.354,238.55,14.4,38,1,1
"10/12/2009","19:40:00",3.366,0.352,238.34,14.2,39,1,0
"10/12/2009","19:41:00",3.6442,0.372,239.56,9,14,2,1
"10/12/2009","19:42:00",2.36751919322983,0.446,240.16,5.4,2,1,1
"10/12/2009","19:43:00",3.59025,0.48,239.56,5.4,1,1,0
"10/12/2009","19:44:00",3.35766698985804,0.482,239.85,5.4,1,2,1
"10/12/2009","19:45:00",5.83764191999131,0.456,238.28,14,35,1,1
"10/12/2009","19:46:00",3.96266292673373,0.452,237.85,14.4,38,1,0
"10/12/2009","19:47:00",3.65470970534631,0.456,238.73,14.4,38,2,1
"10/12/2009","19:48:00",3.48645,0.458,239.01,14.4,39,1,1
"10/12/2009","19:49:00",1.824,0.482,240.95,8.8,13,1,0
"10/12/2009","19:50:00",3.85558122627674,0.486,240.69,5.4,1,2,1
"10/12/2009","19:51:00",1.22,0.488,240.89,5.4,1,1,1
"10/12/2009","19:52:00",2.88758521748038,0.48,241.02,11,19,1,0
"10/12/2009","19:53:00",3.17875,0.466,240.18,14.6,39,1,1
"10/12/2009","19:54:00",4.77548196395184,0.466,240.26,14.6,39,2,0
"10/12/2009","19:55:00",3.08085,0.482,240.8,8.4,11,1,1
"10/12/2009","19:56:00",1.752,0.596,241.97,7.8,1,1,1
"10/12/2009","19:57:00",4.02697807409609,0.43,238.73,20.2,26,0,0
"10/12/2009","19:58:00",3.80175,0.358,238.44,22.8,39,0,1
"10/12/2009","19:59:00",5.86954971332602,0.36,239.14,22.4,38,0,1
"10/12/2009","20:00:00",3.7790070874667,0.362,239.87,22.8,39,0,0
"10/12/2009","20:01:00",3.9115,0.496,239.95,23.6,39,0,1
"10/12/2009","20:02:00",5.066,0.376,240.37,21,39,0,1
"10/12/2009","20:03:00",3.22765,0.376,241.58,13.6,23,0,0
"10/12/2009","20:04:00",3.20935,0.39,242.13,6.4,1,0,1
"10/12/2009","20:05:00",3.16895,0.388,241.84,6.8,2,0,1
"10/12/2009","20:06:00",3.716,0.356,239.26,15.6,38,0,0
"10/12/2009","20:07:00",4.94136190538378,0.36,240.06,15.6,39,0,1
"10/12/2009","20:08:00",3.722,0.356,239.4,15.6,39,0,1
"10/12/2009","20:09:00",4.01221530462239,0.378,240.67,9,10,0,0
"10/12/2009","20:10:00",2.72714744052842,0.376,239.81,6.2,2,0,1
"10/12/2009","20:11:00",1.99156199969057,0.374,240.14,9.2,8,0,1
"10/12/2009","20:12:00",4.69917818914897,0.35,238.18,15.4,38,0,0
"10/12/2009","20:13:00",3.162,0.352,238.45,15.4,38,0,1
"10/12/2009","20:14:00",3.566,0.352,238.56,15,39,0,0
"10/12/2009","20:15:00",1.46,0.378,240.24,6.2,1,0,1
"10/12/2009","20:16:00",3.12265,0.322,239.75,6,0,0,1
"10/12/2009","20:17:00",1.408,0.318,239.85,6,1,0,0
"10/12/2009","20:18:00",1.414,0.322,240.9,6,0,0,1
"10/12/2009","20:19:00",1.412,0.324,240.89,6,1,0,1
"10/12/2009","20:20:00",2.99595,0.324,241.19,6,0,0,0
"10/12/2009","20:21:00",3.18820456370141,0.316,240.47,7,1,0,1
"10/12/2009","20:22:00",3.002,0.21,241.04,6.8,0,0,1
"10/12/2009","20:23:00",3.0118,0.186,240.94,6.6,1,0,0
"10/12/2009","20:24:00",4.42401736121028,0.202,241.12,6.8,0,0,1
"10/12/2009","20:25:00",3.0256,0.38,238.74,16.4,19,0,1
"10/12/2009","20:26:00",3.61395328612093,0.228,239.19,14.2,30,0,0
"10/12/2009","20:27:00",2.24395800064576,0.246,240.84,6.8,1,0,1
"10/12/2009","20:28:00",1.658,0.246,240.9,6.8,1,0,1
"10/12/2009","20:29:00",4.33939411904056,0.244,240.15,6.8,2,0,0
"10/12/2009","20:30:00",3.86474019037281,0.322,239.7,11.8,14,0,1
"10/12/2009","20:31:00",3.928,0.32,237.96,16.4,39,0,1
"10/12/2009","20:32:00",3.06935,0.318,237.48,16.4,38,0,0
"10/12/2009","20:33:00",3.84120570838104,0.334,238.85,11.4,15,0,1
"10/12/2009","20:34:00",1.72,0.346,239.94,7.2,2,0,0
"10/12/2009","20:35:00",2.9998,0.346,239.85,7.2,1,0,1
"10/12/2009","20:36:00",2.51910625562506,0.346,239.96,7.4,1,0,1
"10/12/2009","20:37:00",3.33,0.518,238.4,15.2,17,0,0
"10/12/2009","20:38:00",4.66,0.572,234.87,20,38,0,1
"10/12/2009","20:39:00",4.502,0.584,236.36,19.2,37,0,1
"10/12/2009","20:40:00",2.212,0.616,239.33,9.6,3,0,0
"10/12/2009","20:41:00",6.23890175701402,0.616,239.13,9.6,1,0,1
"10/12/2009","20:42:00",2.204,0.614,239.06,9.6,2,0,1
"10/12/2009","20:43:00",2.224,0.61,238.73,9.6,1,0,0
"10/12/2009","20:44:00",4.22742843376604,0.59,237.54,17,25,0,1
"10/12/2009","20:45:00",3.866,0.576,237.85,17,28,0,1
"10/12/2009","20:46:00",2.474,0.594,238.68,11,1,0,0
"10/12/2009","20:47:00",2.74035,0.574,238.23,14,0,0,12
"10/12/2009","20:48:00",2.73565,0.558,237.33,15.2,0,0,19
"10/12/2009","20:49:00",3.558,0.562,237.58,15.4,1,0,18
"10/12/2009","20:50:00",3.172,0.452,237.6,13.4,0,0,18
"10/12/2009","20:51:00",2.84825,0.442,237.69,13.4,1,0,18
"10/12/2009","20:52:00",2.835,0.442,237.69,13.2,0,0,18
"10/12/2009","20:53:00",3.6889370428831,0.442,237.82,13.2,1,0,18
"10/12/2009","20:54:00",3.19690094217594,0.442,237.63,13.2,0,0,18
"10/12/2009","20:55:00",4.59412488963913,0.438,237.32,13.2,1,0,18
"10/12/2009","20:56:00",3.24097508238801,0.338,237.79,13,0,0,18
"10/12/2009","20:57:00",3.052,0.304,238.22,12.8,0,0,18
"10/12/2009","20:58:00",2.97645,0.276,239.8,12.8,0,0,19
"10/12/2009","20:59:00",3.87095879066362,0.276,240.15,12.8,0,0,18
"10/12/2009","21:00:00",3.04,0.272,238.5,12.8,0,0,18
"10/12/2009","21:01:00",3.0923,0.272,238.35,12.8,0,0,18
"10/12/2009","21:02:00",4.37806297831242,0.272,238.5,12.8,0,0,18
"10/12/2009","21:03:00",3.414830046327,0.272,238.83,12.8,0,0,18
"10/12/2009","21:04:00",3.042,0.274,238.71,12.8,0,0,18
"10/12/2009","21:05:00",2.956,0.276,239.3,12.4,0,0,19
"10/12/2009","21:06:00",3.1742,0.278,239.03,11.6,0,0,18
"10/12/2009","21:07:00",4.11674933743954,0.274,237.05,11.4,0,0,18
